table,data
label,"{""concept_id"": ""drive"", ""misconception_id"": ""resetting_consequences"", ""description"": ""Choices evaporate next scene; no memory or cost."", ""tells"": ""Injury/relationship/decision resets."", ""likely_causes"": ""Fear of complexity."", ""corrective_feedback"": ""Carry at least one cost forward three scenes."", ""micro_drill"": ""List 3 fallout items and make one recur."", ""source_file"": ""Character Drive.md"", ""source_md5"": ""5cf0ee7e06cf6f9939b96786a5c9b66c"", ""last_modified_iso"": ""2025-09-30T18:28:55.051508Z""}"
label,"{""concept_id"": ""drive"", ""misconception_id"": ""plot_puppetry"", ""description"": ""Choices serve outline, not character drive."", ""tells"": ""Sudden OOC flips for twists."", ""likely_causes"": ""Forgetting pre-signals."", ""corrective_feedback"": ""Pre-signal with habit/pressure; let consequences stick."", ""micro_drill"": ""Insert a pre-beat that forecasts the choice."", ""source_file"": ""Character Drive.md"", ""source_md5"": ""5cf0ee7e06cf6f9939b96786a5c9b66c"", ""last_modified_iso"": ""2025-09-30T18:28:55.051508Z""}"
label,"{""blueprint_id"": ""bp_drive_identify_mode_potency"", ""concept_id"": ""drive"", ""cognitive_goal"": ""identify"", ""task_type"": ""classify"", ""prompt_template"": ""Label each passage by Drive Mode (declare/demonstrate/doubt/defy) and Potency (low/medium/high). Justify with one specific cue."", ""expected_features"": ""Correct mode+potency; cites observable signal; ties to consequence/publicness/cost."", ""scoring_method"": ""pattern|rubric"", ""rubric_levels"": {""Exceeds"": ""Accurate labels with sharp evidence and cost/publicness noted"", ""Meets"": ""Mostly accurate with basic evidence"", ""Developing"": ""Labels or evidence off; vibes-only""}, ""distractor_strategy"": ""Include boast-without-behavior and spectacle-with-reset as traps."", ""hint_steps"": ""1) Spot cue 2) Choose mode 3) Gauge potency by cost/publicness/reversibility"", ""variation_axes"": ""mode|potency"", ""difficulty"": 2, ""source_file"": ""Character Drive.md"", ""source_md5"": ""5cf0ee7e06cf6f9939b96786a5c9b66c"", ""last_modified_iso"": ""2025-09-30T18:28:55.051508Z""}"
label,"{""blueprint_id"": ""bp_drive_escalate_deescalate"", ""concept_id"": ""drive"", ""cognitive_goal"": ""revise"", ""task_type"": ""transform"", ""prompt_template"": ""Escalate or de-escalate the same moment from Low↔Med↔High by editing stakes, resistance, publicness, and cost."", ""expected_features"": ""Edits shift reversibility and consequences; rhythm changes accordingly."", ""scoring_method"": ""count_features|rubric"", ""rubric_levels"": {""Exceeds"": ""Clear potency shift + coherent beat rhythm"", ""Meets"": ""Some shift; partially coherent"", ""Developing"": ""More adjectives, same stakes""}, ""distractor_strategy"": ""Adjective inflation."", ""hint_steps"": ""1) Add/remove resistance 2) Change audience 3) Add/remove sacrifice"", ""variation_axes"": ""stakes|resistance|publicness"", ""difficulty"": 3, ""source_file"": ""Character Drive.md"", ""source_md5"": ""5cf0ee7e06cf6f9939b96786a5c9b66c"", ""last_modified_iso"": ""2025-09-30T18:28:55.051508Z""}"
label,"{""blueprint_id"": ""bp_drive_trace_chain"", ""concept_id"": ""drive"", ""cognitive_goal"": ""analyze"", ""task_type"": ""order"", ""prompt_template"": ""Arrange Declare→Demonstrate→Defy with Doubt beats slotted where they plausibly occur; annotate consequences."", ""expected_features"": ""Causal chain intact; doubt complicates but doesn’t cancel; consequences persist."", ""scoring_method"": ""pattern"", ""rubric_levels"": {""Exceeds"": ""Chain reads inevitable; fallout sticks"", ""Meets"": ""Causal with minor gaps"", ""Developing"": ""List-like; resets""}, ""distractor_strategy"": ""Coincidental outcomes with no link."", ""hint_steps"": ""1) Place vow 2) Show proof 3) Mark pushback 4) Land cost"", ""variation_axes"": ""sequence|cause_effect"", ""difficulty"": 2, ""source_file"": ""Character Drive.md"", ""source_md5"": ""5cf0ee7e06cf6f9939b96786a5c9b66c"", ""last_modified_iso"": ""2025-09-30T18:28:55.051508Z""}"
label,"{""blueprint_id"": ""bp_drive_fix_posture"", ""concept_id"": ""drive"", ""cognitive_goal"": ""diagnose"", ""task_type"": ""spot_fix"", ""prompt_template"": ""Replace empty posture with a concrete action that actually changes options."", ""expected_features"": ""Action alters stakes or choices; tone follows function."", ""scoring_method"": ""rubric"", ""rubric_levels"": {""Exceeds"": ""Change in options is visible and sticky"", ""Meets"": ""Some effect"", ""Developing"": ""Tone change only""}, ""distractor_strategy"": ""Clever lines with zero effect."", ""hint_steps"": ""1) Identify gate/limit 2) Take an action that moves it 3) Name the new option"", ""variation_axes"": ""function|stakes"", ""difficulty"": 2, ""source_file"": ""Character Drive.md"", ""source_md5"": ""5cf0ee7e06cf6f9939b96786a5c9b66c"", ""last_modified_iso"": ""2025-09-30T18:28:55.051508Z""}"
label,"{""example_id"": ""ex_drive_1"", ""concept_id"": ""drive"", ""axis_value"": ""declare|medium"", ""label"": ""strong"", ""text"": ""“I’m going to fight this company.” She circles a date on the calendar."", ""context_tags"": ""public_vow|stakes"", ""source_file"": ""Character Drive.md"", ""source_md5"": ""5cf0ee7e06cf6f9939b96786a5c9b66c"", ""last_modified_iso"": ""2025-09-30T18:28:55.051508Z""}"
label,"{""example_id"": ""ex_drive_2"", ""concept_id"": ""drive"", ""axis_value"": ""demonstrate|medium"", ""label"": ""strong"", ""text"": ""He practices in the empty lot every dawn for a month."", ""context_tags"": ""habit|sacrifice"", ""source_file"": ""Character Drive.md"", ""source_md5"": ""5cf0ee7e06cf6f9939b96786a5c9b66c"", ""last_modified_iso"": ""2025-09-30T18:28:55.051508Z""}"
label,"{""example_id"": ""ex_drive_3"", ""concept_id"": ""drive"", ""axis_value"": ""doubt|low"", ""label"": ""strong"", ""text"": ""He drafts the text, deletes it, then leaves the phone face down and studies anyway."", ""context_tags"": ""hesitation|persistence"", ""source_file"": ""Character Drive.md"", ""source_md5"": ""5cf0ee7e06cf6f9939b96786a5c9b66c"", ""last_modified_iso"": ""2025-09-30T18:28:55.051508Z""}"
label,"{""example_id"": ""ex_drive_4"", ""concept_id"": ""drive"", ""axis_value"": ""defy|high"", ""label"": ""strong"", ""text"": ""She tears the contract onstage and walks into the lights."", ""context_tags"": ""irreversible|public"", ""source_file"": ""Character Drive.md"", ""source_md5"": ""5cf0ee7e06cf6f9939b96786a5c9b66c"", ""last_modified_iso"": ""2025-09-30T18:28:55.051508Z""}"
label,"{""example_id"": ""ex_drive_5"", ""concept_id"": ""drive"", ""axis_value"": ""demonstrate|high"", ""label"": ""strong"", ""text"": ""He sells the car to fund the trip and tells no one, then books a one-way ticket."", ""context_tags"": ""sacrifice|no_plan_b"", ""source_file"": ""Character Drive.md"", ""source_md5"": ""5cf0ee7e06cf6f9939b96786a5c9b66c"", ""last_modified_iso"": ""2025-09-30T18:28:55.051508Z""}"
label,"{""example_id"": ""ex_drive_weak_1"", ""concept_id"": ""drive"", ""axis_value"": """", ""label"": ""weak"", ""text"": ""He says he’ll change, then everything’s the same next scene."", ""context_tags"": ""reset"", ""source_file"": ""Character Drive.md"", ""source_md5"": ""5cf0ee7e06cf6f9939b96786a5c9b66c"", ""last_modified_iso"": ""2025-09-30T18:28:55.051508Z""}"
label,"{""example_id"": ""ex_drive_weak_2"", ""concept_id"": ""drive"", ""axis_value"": """", ""label"": ""weak"", ""text"": ""Edgy one-liners, no choices altered."", ""context_tags"": ""posture_only"", ""source_file"": ""Character Drive.md"", ""source_md5"": ""5cf0ee7e06cf6f9939b96786a5c9b66c"", ""last_modified_iso"": ""2025-09-30T18:28:55.051508Z""}"
