table,data
label,"{""concept_id"": ""motivation"", ""misconception_id"": ""contradiction_without_setup"", ""description"": ""Actions clash with stated motive with no seeds or triggers."", ""tells"": ""Whiplash behavior justified by plot."", ""likely_causes"": ""Outline-first forcing."", ""corrective_feedback"": ""Seed hints (HIDE) before flips; log triggers."", ""micro_drill"": ""Add 2 early leaks + a hinge beat."", ""source_file"": ""Character Motivation.md"", ""source_md5"": ""b4b2e204c66a7d2f6d49d86852090793"", ""last_modified_iso"": ""2025-09-30T18:36:25.375658Z""}"
label,"{""concept_id"": ""motivation"", ""misconception_id"": ""flatline"", ""description"": ""Motivation never changes loudness or form; no evolution."", ""tells"": ""Same beat repeated."", ""likely_causes"": ""Static arc mapping."", ""corrective_feedback"": ""Use potency dials; let surface shift over time."", ""micro_drill"": ""Map Low→Med→High ladder on one thread."", ""source_file"": ""Character Motivation.md"", ""source_md5"": ""b4b2e204c66a7d2f6d49d86852090793"", ""last_modified_iso"": ""2025-09-30T18:36:25.375658Z""}"
label,"{""blueprint_id"": ""bp_motivation_identify_surface_potency"", ""concept_id"": ""motivation"", ""cognitive_goal"": ""identify"", ""task_type"": ""classify"", ""prompt_template"": ""Label each passage by surface (say/show/hide) and potency (low/medium/high). Justify with one concrete cue."", ""expected_features"": ""Correct surface+potency; cites evidence; notes cost/publicness/consistency."", ""scoring_method"": ""pattern|rubric"", ""rubric_levels"": {""Exceeds"": ""Accurate labels + precise evidence + consequence note"", ""Meets"": ""Mostly accurate with basic evidence"", ""Developing"": ""Labels or evidence off""}, ""distractor_strategy"": ""Include speeches with no follow-through and reset spectacles as traps."", ""hint_steps"": ""1) What proves motive? 2) Who pays? 3) How public?"", ""variation_axes"": ""surface|potency"", ""difficulty"": 2, ""source_file"": ""Character Motivation.md"", ""source_md5"": ""b4b2e204c66a7d2f6d49d86852090793"", ""last_modified_iso"": ""2025-09-30T18:36:25.375658Z""}"
label,"{""blueprint_id"": ""bp_motivation_triangulate_say_show"", ""concept_id"": ""motivation"", ""cognitive_goal"": ""analyze"", ""task_type"": ""classify"", ""prompt_template"": ""When SAY and SHOW disagree, decide which motive is truer and explain why."", ""expected_features"": ""Weights behavior > words; cites pattern/cost."", ""scoring_method"": ""rubric"", ""rubric_levels"": {""Exceeds"": ""Sharp inference grounded in consistent behavior and cost"", ""Meets"": ""Reasonable inference"", ""Developing"": ""Vibes-only""}, ""distractor_strategy"": ""False boasts as distractors."", ""hint_steps"": ""1) Gather actions 2) Gather claims 3) Choose the truer motive"", ""variation_axes"": ""consistency|cost"", ""difficulty"": 3, ""source_file"": ""Character Motivation.md"", ""source_md5"": ""b4b2e204c66a7d2f6d49d86852090793"", ""last_modified_iso"": ""2025-09-30T18:36:25.375658Z""}"
label,"{""blueprint_id"": ""bp_motivation_convert_say_to_show"", ""concept_id"": ""motivation"", ""cognitive_goal"": ""revise"", ""task_type"": ""transform"", ""prompt_template"": ""Turn a motivation speech into two actions and one consequence that reveal the same motive."", ""expected_features"": ""Behavior replaces exposition; consequence sticks."", ""scoring_method"": ""rubric"", ""rubric_levels"": {""Exceeds"": ""Clear replacement with sticky cost"", ""Meets"": ""Some action with partial cost"", ""Developing"": ""Still tell-first""}, ""distractor_strategy"": ""Pretty monologues as traps."", ""hint_steps"": ""1) Pick two revealing actions 2) Add a cost 3) Remove the speech"", ""variation_axes"": ""behavior|cost"", ""difficulty"": 2, ""source_file"": ""Character Motivation.md"", ""source_md5"": ""b4b2e204c66a7d2f6d49d86852090793"", ""last_modified_iso"": ""2025-09-30T18:36:25.375658Z""}"
label,"{""blueprint_id"": ""bp_motivation_reveal_hidden"", ""concept_id"": ""motivation"", ""cognitive_goal"": ""diagnose"", ""task_type"": ""spot_fix"", ""prompt_template"": ""A scene hides motive too well. Add readable leaks (gestures, slips, contradictions) that hint at the true why."", ""expected_features"": ""HIDE becomes legible via cues; still subtle."", ""scoring_method"": ""rubric"", ""rubric_levels"": {""Exceeds"": ""Cues clear yet subtextual"", ""Meets"": ""Some legibility"", ""Developing"": ""Still opaque""}, ""distractor_strategy"": ""Random red herrings."", ""hint_steps"": ""1) Choose a tell 2) Tie to object/gesture 3) Land one tiny consequence"", ""variation_axes"": ""subtext|body_logic"", ""difficulty"": 2, ""source_file"": ""Character Motivation.md"", ""source_md5"": ""b4b2e204c66a7d2f6d49d86852090793"", ""last_modified_iso"": ""2025-09-30T18:36:25.375658Z""}"
label,"{""blueprint_id"": ""bp_motivation_escalate"", ""concept_id"": ""motivation"", ""cognitive_goal"": ""revise"", ""task_type"": ""transform"", ""prompt_template"": ""Escalate a Low → Med → High ladder by adjusting stakes, publicness, and irreversibility."", ""expected_features"": ""Each step raises cost/visibility; no adjective inflation."", ""scoring_method"": ""count_features|rubric"", ""rubric_levels"": {""Exceeds"": ""Crisp ladder with sticky changes"", ""Meets"": ""Some escalation"", ""Developing"": ""Wordier, same stakes""}, ""distractor_strategy"": ""Adjective-only edits."", ""hint_steps"": ""1) Raise cost 2) Widen audience 3) Remove the back door"", ""variation_axes"": ""stakes|publicness|irreversibility"", ""difficulty"": 3, ""source_file"": ""Character Motivation.md"", ""source_md5"": ""b4b2e204c66a7d2f6d49d86852090793"", ""last_modified_iso"": ""2025-09-30T18:36:25.375658Z""}"
label,"{""example_id"": ""ex_motivation_1"", ""concept_id"": ""motivation"", ""axis_value"": ""say|medium"", ""label"": ""strong"", ""text"": ""“I’ll fix this if it kills me.” He slides the resignation letter across the desk."", ""context_tags"": ""vow|cost"", ""source_file"": ""Character Motivation.md"", ""source_md5"": ""b4b2e204c66a7d2f6d49d86852090793"", ""last_modified_iso"": ""2025-09-30T18:36:25.375658Z""}"
label,"{""example_id"": ""ex_motivation_2"", ""concept_id"": ""motivation"", ""axis_value"": ""show|medium"", ""label"": ""strong"", ""text"": ""She cancels the trip, sells the guitar, and books the class anyway."", ""context_tags"": ""sacrifice|persistence"", ""source_file"": ""Character Motivation.md"", ""source_md5"": ""b4b2e204c66a7d2f6d49d86852090793"", ""last_modified_iso"": ""2025-09-30T18:36:25.375658Z""}"
label,"{""example_id"": ""ex_motivation_3"", ""concept_id"": ""motivation"", ""axis_value"": ""hide|low"", ""label"": ""strong"", ""text"": ""He laughs it off, but the browser tab with ‘night classes’ is always open."", ""context_tags"": ""avoidance|tell"", ""source_file"": ""Character Motivation.md"", ""source_md5"": ""b4b2e204c66a7d2f6d49d86852090793"", ""last_modified_iso"": ""2025-09-30T18:36:25.375658Z""}"
label,"{""example_id"": ""ex_motivation_4"", ""concept_id"": ""motivation"", ""axis_value"": ""show|high"", ""label"": ""strong"", ""text"": ""She signs the complaint on camera and texts the group: ‘Post it.’"", ""context_tags"": ""public|irreversible"", ""source_file"": ""Character Motivation.md"", ""source_md5"": ""b4b2e204c66a7d2f6d49d86852090793"", ""last_modified_iso"": ""2025-09-30T18:36:25.375658Z""}"
label,"{""example_id"": ""ex_motivation_5"", ""concept_id"": ""motivation"", ""axis_value"": ""say|low"", ""label"": ""strong"", ""text"": ""“I just want them safe,” he whispers, folding the map until the crease hides their street."", ""context_tags"": ""fear|family"", ""source_file"": ""Character Motivation.md"", ""source_md5"": ""b4b2e204c66a7d2f6d49d86852090793"", ""last_modified_iso"": ""2025-09-30T18:36:25.375658Z""}"
label,"{""example_id"": ""ex_motivation_weak_1"", ""concept_id"": ""motivation"", ""axis_value"": """", ""label"": ""weak"", ""text"": ""A five-paragraph speech; next scene nothing connects to it."", ""context_tags"": ""tell_only"", ""source_file"": ""Character Motivation.md"", ""source_md5"": ""b4b2e204c66a7d2f6d49d86852090793"", ""last_modified_iso"": ""2025-09-30T18:36:25.375658Z""}"
label,"{""example_id"": ""ex_motivation_weak_2"", ""concept_id"": ""motivation"", ""axis_value"": """", ""label"": ""weak"", ""text"": ""Huge stunt with zero aftermath."", ""context_tags"": ""resetting"", ""source_file"": ""Character Motivation.md"", ""source_md5"": ""b4b2e204c66a7d2f6d49d86852090793"", ""last_modified_iso"": ""2025-09-30T18:36:25.375658Z""}"
