table,data
label,"{""concept_id"": ""character_voice"", ""misconception_id"": ""sterile_perfection"", ""description"": ""Perfectly crafted lines that leak no humanity."", ""tells"": ""No fumbles under pressure; zero asymmetry."", ""likely_causes"": ""Over-editing for polish."", ""corrective_feedback"": ""Add one wrong note that exposes fear or hunger."", ""micro_drill"": ""Insert an anticlimax or malapropism at the moment of highest stakes."", ""source_file"": ""Character & Voice.md"", ""source_md5"": ""fd9e821182a5e7456b8b57e589b7185e"", ""last_modified_iso"": ""2025-09-30T17:05:21.701062Z""}"
label,"{""blueprint_id"": ""bp_voice_identify_device_intent"", ""concept_id"": ""character_voice"", ""cognitive_goal"": ""identify"", ""task_type"": ""classify"", ""prompt_template"": ""For each line, label the device (repetition/anticlimax/malapropism/double entendre/word salad/pun) and whether it’s deliberate or accidental. Then say what it reveals about the speaker."", ""expected_features"": ""Correct device + intent; trait/goal inference grounded in the line."", ""scoring_method"": ""pattern|rubric"", ""rubric_levels"": {""Exceeds"": ""Accurate labels + sharp trait inference tied to wording."", ""Meets"": ""Mostly accurate labels; reasonable inference."", ""Developing"": ""Labels off; inference ungrounded.""}, ""distractor_strategy"": ""Include lines with surface echoes but no pressure; ambiguous ambiguity."", ""hint_steps"": ""1) What do they want? 2) Where does it wobble? 3) Name the device."", ""variation_axes"": ""stakes|relationship"", ""difficulty"": 2, ""source_file"": ""Character & Voice.md"", ""source_md5"": ""fd9e821182a5e7456b8b57e589b7185e"", ""last_modified_iso"": ""2025-09-30T17:05:21.701062Z""}"
label,"{""blueprint_id"": ""bp_voice_rewrite_for_reveal"", ""concept_id"": ""character_voice"", ""cognitive_goal"": ""revise"", ""task_type"": ""transform"", ""prompt_template"": ""Rewrite the flat line so it uses exactly one device to reveal want or fear—without changing the meaning."", ""expected_features"": ""Chosen device serves motive; ‘wrongness’ reveals interior."", ""scoring_method"": ""rubric"", ""rubric_levels"": {""Exceeds"": ""Device feels inevitable; motive clear."", ""Meets"": ""Device present; some reveal."", ""Developing"": ""Device tacked on; no reveal.""}, ""distractor_strategy"": ""Add flashy wordplay that hides motive."", ""hint_steps"": ""1) Name the want 2) Pick device 3) Add wobble point"", ""variation_axes"": ""device|pressure"", ""difficulty"": 3, ""source_file"": ""Character & Voice.md"", ""source_md5"": ""fd9e821182a5e7456b8b57e589b7185e"", ""last_modified_iso"": ""2025-09-30T17:05:21.701062Z""}"
label,"{""blueprint_id"": ""bp_voice_fix_scope"", ""concept_id"": ""character_voice"", ""cognitive_goal"": ""diagnose"", ""task_type"": ""spot_fix"", ""prompt_template"": ""This malapropism lands as a typo. Fix it so it reads as character-revealing."", ""expected_features"": ""Phonetic neighbor with intention; trait implication clear."", ""scoring_method"": ""rubric"", ""rubric_levels"": {""Exceeds"": ""Reads unmistakably as malaprop with character read."", ""Meets"": ""Recognizable; basic trait implied."", ""Developing"": ""Still typo-ish or mean-spirited.""}, ""distractor_strategy"": ""Spelling errors with no nearby target word."", ""hint_steps"": ""1) Choose near word 2) Anchor the context 3) Hint at motive"", ""variation_axes"": ""education|pretension"", ""difficulty"": 2, ""source_file"": ""Character & Voice.md"", ""source_md5"": ""fd9e821182a5e7456b8b57e589b7185e"", ""last_modified_iso"": ""2025-09-30T17:05:21.701062Z""}"
label,"{""blueprint_id"": ""bp_voice_generate_in_character"", ""concept_id"": ""character_voice"", ""cognitive_goal"": ""compose"", ""task_type"": ""generate"", ""prompt_template"": ""Write three lines a character would plausibly say under pressure using the same device twice and a plain line once. Make the motive legible."", ""expected_features"": ""Two device uses + one plain; motive readable; not spammy."", ""scoring_method"": ""rubric"", ""rubric_levels"": {""Exceeds"": ""Motive vivid; device earns its keep."", ""Meets"": ""Device present; motive readable."", ""Developing"": ""One-note or unclear motive.""}, ""distractor_strategy"": ""Overuse device; conceal motive."", ""hint_steps"": ""1) Set pressure 2) Two device lines 3) One clean line"", ""variation_axes"": ""relationship|stakes"", ""difficulty"": 3, ""source_file"": ""Character & Voice.md"", ""source_md5"": ""fd9e821182a5e7456b8b57e589b7185e"", ""last_modified_iso"": ""2025-09-30T17:05:21.701062Z""}"
label,"{""example_id"": ""ex_voice_rep_1"", ""concept_id"": ""character_voice"", ""axis_value"": ""repetition|deliberate"", ""label"": ""strong"", ""text"": ""“I’m here. I’m here, okay? Say it back.”"", ""context_tags"": ""urgency|care"", ""source_file"": ""Character & Voice.md"", ""source_md5"": ""fd9e821182a5e7456b8b57e589b7185e"", ""last_modified_iso"": ""2025-09-30T17:05:21.701062Z""}"
label,"{""example_id"": ""ex_voice_anti_1"", ""concept_id"": ""character_voice"", ""axis_value"": ""anticlimax|deliberate"", ""label"": ""strong"", ""text"": ""“I have something important to tell you—your pizza’s here.”"", ""context_tags"": ""deflection|humor"", ""source_file"": ""Character & Voice.md"", ""source_md5"": ""fd9e821182a5e7456b8b57e589b7185e"", ""last_modified_iso"": ""2025-09-30T17:05:21.701062Z""}"
label,"{""example_id"": ""ex_voice_mala_1"", ""concept_id"": ""character_voice"", ""axis_value"": ""malapropism|accidental"", ""label"": ""strong"", ""text"": ""“It’s a minor catastrophony.”"", ""context_tags"": ""pretension|charm"", ""source_file"": ""Character & Voice.md"", ""source_md5"": ""fd9e821182a5e7456b8b57e589b7185e"", ""last_modified_iso"": ""2025-09-30T17:05:21.701062Z""}"
label,"{""example_id"": ""ex_voice_ent_1"", ""concept_id"": ""character_voice"", ""axis_value"": ""double_entendre|deliberate"", ""label"": ""strong"", ""text"": ""“Your presentation was… firm.”"", ""context_tags"": ""sly|inappropriate"", ""source_file"": ""Character & Voice.md"", ""source_md5"": ""fd9e821182a5e7456b8b57e589b7185e"", ""last_modified_iso"": ""2025-09-30T17:05:21.701062Z""}"
label,"{""example_id"": ""ex_voice_salad_1"", ""concept_id"": ""character_voice"", ""axis_value"": ""word_salad|accidental"", ""label"": ""strong"", ""text"": ""“It’s—no, because—listen, the thing is—never mind.”"", ""context_tags"": ""flustered"", ""source_file"": ""Character & Voice.md"", ""source_md5"": ""fd9e821182a5e7456b8b57e589b7185e"", ""last_modified_iso"": ""2025-09-30T17:05:21.701062Z""}"
label,"{""example_id"": ""ex_voice_pun_1"", ""concept_id"": ""character_voice"", ""axis_value"": ""pun|deliberate"", ""label"": ""strong"", ""text"": ""“Grave men, near death, see with blinding sight—pretty dark humor.”"", ""context_tags"": ""playful|lateral"", ""source_file"": ""Character & Voice.md"", ""source_md5"": ""fd9e821182a5e7456b8b57e589b7185e"", ""last_modified_iso"": ""2025-09-30T17:05:21.701062Z""}"
label,"{""example_id"": ""ex_voice_weak_1"", ""concept_id"": ""character_voice"", ""axis_value"": """", ""label"": ""weak"", ""text"": ""“I speak in a unique way.”"", ""context_tags"": ""told_not_shown"", ""source_file"": ""Character & Voice.md"", ""source_md5"": ""fd9e821182a5e7456b8b57e589b7185e"", ""last_modified_iso"": ""2025-09-30T17:05:21.701062Z""}"
label,"{""example_id"": ""ex_voice_weak_2"", ""concept_id"": ""character_voice"", ""axis_value"": """", ""label"": ""weak"", ""text"": ""Catchphrase repeated with no pressure."", ""context_tags"": ""spammy"", ""source_file"": ""Character & Voice.md"", ""source_md5"": ""fd9e821182a5e7456b8b57e589b7185e"", ""last_modified_iso"": ""2025-09-30T17:05:21.701062Z""}"
