table,data
label,"{""concept_id"": ""identity"", ""misconception_id"": ""flat_claims"", ""description"": ""Identity only told in bios or introductions; no in-scene enactment."", ""tells"": ""Static ‘I am’ statements."", ""likely_causes"": ""Bio writing instead of story."", ""corrective_feedback"": ""Force enact/defend/negotiation moments with consequences."", ""micro_drill"": ""Replace two bio lines with one choice and one boundary."", ""source_file"": ""Character Identity.md"", ""source_md5"": ""f5e97964370a27c4c9cac2cd986fbcf3"", ""last_modified_iso"": ""2025-09-30T18:34:03.468093Z""}"
label,"{""blueprint_id"": ""bp_identity_identify_mode_salience"", ""concept_id"": ""identity"", ""cognitive_goal"": ""identify"", ""task_type"": ""classify"", ""prompt_template"": ""Label each passage by Identity Mode (enact/defend/negotiate/fracture) and Salience (low/medium/high). Justify with one concrete cue."", ""expected_features"": ""Correct mode+salience; cites signal; ties to cost/publicness/contradiction."", ""scoring_method"": ""pattern|rubric"", ""rubric_levels"": {""Exceeds"": ""Accurate labels with sharp evidence and clear cost/publicness"", ""Meets"": ""Mostly accurate with basic evidence"", ""Developing"": ""Labels off; evidence vague""}, ""distractor_strategy"": ""Include brand-without-choice and spectacle-with-reset traps."", ""hint_steps"": ""1) What choice proves it? 2) Who saw? 3) What changed?"", ""variation_axes"": ""mode|salience"", ""difficulty"": 2, ""source_file"": ""Character Identity.md"", ""source_md5"": ""f5e97964370a27c4c9cac2cd986fbcf3"", ""last_modified_iso"": ""2025-09-30T18:34:03.468093Z""}"
label,"{""blueprint_id"": ""bp_identity_negotiate_roles"", ""concept_id"": ""identity"", ""cognitive_goal"": ""analyze"", ""task_type"": ""transform"", ""prompt_template"": ""Given two conflicting roles, rewrite the moment to negotiate identity without collapsing either role (code-switch, boundary, hybrid)."", ""expected_features"": ""Keeps both roles legible; adds cost or delay; language shifts appropriately."", ""scoring_method"": ""rubric"", ""rubric_levels"": {""Exceeds"": ""Hybrid/boundary reads inevitable and costly"", ""Meets"": ""Reasonable compromise with some cost"", ""Developing"": ""Hand-wave; no cost""}, ""distractor_strategy"": ""Easy compromise without stakes."", ""hint_steps"": ""1) Name the roles 2) Choose cost 3) Adjust language/behavior"", ""variation_axes"": ""roles|language|cost"", ""difficulty"": 3, ""source_file"": ""Character Identity.md"", ""source_md5"": ""f5e97964370a27c4c9cac2cd986fbcf3"", ""last_modified_iso"": ""2025-09-30T18:34:03.468093Z""}"
label,"{""blueprint_id"": ""bp_identity_trigger_fracture"", ""concept_id"": ""identity"", ""cognitive_goal"": ""diagnose"", ""task_type"": ""spot_fix"", ""prompt_template"": ""Take a flat-claims character and craft a fracture moment that forces a real choice on identity."", ""expected_features"": ""Irreversible choice; public consequence; previous signals seeded."", ""scoring_method"": ""rubric"", ""rubric_levels"": {""Exceeds"": ""Fracture lands with consequence and echoes prior cracks"", ""Meets"": ""Fracture clear; some consequence"", ""Developing"": ""Shock-only with reset""}, ""distractor_strategy"": ""Twist for twist’s sake."", ""hint_steps"": ""1) Seed crack 2) Choose public stake 3) Close the exit"", ""variation_axes"": ""stakes|publicness|foreshadow"", ""difficulty"": 3, ""source_file"": ""Character Identity.md"", ""source_md5"": ""f5e97964370a27c4c9cac2cd986fbcf3"", ""last_modified_iso"": ""2025-09-30T18:34:03.468093Z""}"
label,"{""blueprint_id"": ""bp_identity_symbol_line"", ""concept_id"": ""identity"", ""cognitive_goal"": ""compose"", ""task_type"": ""generate"", ""prompt_template"": ""Write one line that symbolically enacts identity (object/gesture/wording) without naming it."", ""expected_features"": ""Detail ties to value; pays off later; reads inevitable in context."", ""scoring_method"": ""rubric"", ""rubric_levels"": {""Exceeds"": ""Symbol feels earned and re-usable"", ""Meets"": ""Specific and suggestive"", ""Developing"": ""Novelty with no tie""}, ""distractor_strategy"": ""Cool-but-empty tokens."", ""hint_steps"": ""1) Pick value 2) Choose physical sign 3) Place in action"", ""variation_axes"": ""symbol|value|action"", ""difficulty"": 2, ""source_file"": ""Character Identity.md"", ""source_md5"": ""f5e97964370a27c4c9cac2cd986fbcf3"", ""last_modified_iso"": ""2025-09-30T18:34:03.468093Z""}"
label,"{""example_id"": ""ex_identity_1"", ""concept_id"": ""identity"", ""axis_value"": ""enact|medium"", ""label"": ""strong"", ""text"": ""He hands the wallet to the clerk and waits for the manager, knowing he’ll miss the train."", ""context_tags"": ""honesty|cost"", ""source_file"": ""Character Identity.md"", ""source_md5"": ""f5e97964370a27c4c9cac2cd986fbcf3"", ""last_modified_iso"": ""2025-09-30T18:34:03.468093Z""}"
label,"{""example_id"": ""ex_identity_2"", ""concept_id"": ""identity"", ""axis_value"": ""defend|medium"", ""label"": ""strong"", ""text"": ""“I don’t beg.” She closes the email draft and pays the fee."", ""context_tags"": ""pride|boundary"", ""source_file"": ""Character Identity.md"", ""source_md5"": ""f5e97964370a27c4c9cac2cd986fbcf3"", ""last_modified_iso"": ""2025-09-30T18:34:03.468093Z""}"
label,"{""example_id"": ""ex_identity_3"", ""concept_id"": ""identity"", ""axis_value"": ""negotiate|medium"", ""label"": ""strong"", ""text"": ""He switches language mid-call and lets the supervisor think it was their idea."", ""context_tags"": ""code_switch|survival"", ""source_file"": ""Character Identity.md"", ""source_md5"": ""f5e97964370a27c4c9cac2cd986fbcf3"", ""last_modified_iso"": ""2025-09-30T18:34:03.468093Z""}"
label,"{""example_id"": ""ex_identity_4"", ""concept_id"": ""identity"", ""axis_value"": ""fracture|high"", ""label"": ""strong"", ""text"": ""She deletes the family name from the form and signs twice."", ""context_tags"": ""reinvention|public"", ""source_file"": ""Character Identity.md"", ""source_md5"": ""f5e97964370a27c4c9cac2cd986fbcf3"", ""last_modified_iso"": ""2025-09-30T18:34:03.468093Z""}"
label,"{""example_id"": ""ex_identity_weak_1"", ""concept_id"": ""identity"", ""axis_value"": """", ""label"": ""weak"", ""text"": ""He lists five adjectives in his bio and acts the same in every scene."", ""context_tags"": ""flat_claims"", ""source_file"": ""Character Identity.md"", ""source_md5"": ""f5e97964370a27c4c9cac2cd986fbcf3"", ""last_modified_iso"": ""2025-09-30T18:34:03.468093Z""}"
label,"{""example_id"": ""ex_identity_weak_2"", ""concept_id"": ""identity"", ""axis_value"": """", ""label"": ""weak"", ""text"": ""He ‘betrays’ his code, but next chapter nothing remembers it."", ""context_tags"": ""resetting_labels"", ""source_file"": ""Character Identity.md"", ""source_md5"": ""f5e97964370a27c4c9cac2cd986fbcf3"", ""last_modified_iso"": ""2025-09-30T18:34:03.468093Z""}"
